supplier_uuid,supplier_name,contact_name,email,country,phone,performance_score,last_audit_date,preferred_supplier,supplier_uuid,status,compliance_score,last_inspection,supplier_uuid,category,rating,last_order_date
fb38bc6c-ae6a-4c48-88c6-a7ed06a574ec,"Martinez, Brooks and Hickman",Frank Johnson,qrivas@gibson-moses.org,Palestinian Territory,2506975923,1.04,2024-01-15,No,b7e11388-1d88-4277-b5d8-b063a1978799,pending,77.6,2024-11-23,a3757cbe-1641-44a2-a500-4ee74957f343,Logistics,3.62,2023-08-25
8c126e0e-121a-4952-be69-ad390e378b07,"James, Ross and Thompson",Sharon Davis,frankchan@holland-best.com,British Indian Ocean Territory (Chagos Archipelago),876-949-2515x8377,2.85,2023-12-06,No,b1fe68c8-6d4d-4ed3-bcdf-6af911ab76ec,active,82.9,2024-09-12,dbc1c99f-b43b-4443-8084-31084f7bc2e8,Raw Materials,3.5,2023-12-21
c1a95ee2-1718-4fde-ac4e-5a8c99afee64,Shepherd-Austin,Jeffery Williams,teresa32@rose-holland.com,French Guiana,261.374.2243x864,2.7,2025-03-24,No,0e587849-eb6d-4a9a-aee1-365702792c3d,active,71.5,2024-08-29,14fffa7d-5a14-421c-b639-bf773b74aec7,Raw Materials,3.16,2023-08-16
6cc721f0-82ba-4fed-9b8d-c821836f224b,Davis-Guerrero,Dawn Scott,mackallen@stanley.biz,Aruba,764-459-7794,4.38,2023-10-25,No,17c973cf-0930-4b38-b1f8-e3a062be79ed,inactive,78.8,2024-10-29,28505105-0651-4a6b-870a-2de39706968d,Logistics,2.99,2023-07-25
9aa33580-fb70-4dd7-bf3d-5023140642a8,Savage-Rodriguez,Abigail Wilson,dianastevens@melton-church.org,Saint Kitts and Nevis,249.595.6412x2031,3.55,2025-02-09,No,c4dea323-d173-451f-96e9-ccf3b7e56a53,active,64.1,2024-07-11,eb6fb64c-8b05-4ba8-ab46-7e57ba32e7cd,Raw Materials,2.07,2023-09-15
2528d32d-a60c-4bed-bb2a-7f1035901039,"Allen, Wilkinson and Garrison",Angelica Carrillo,thomasjohnson@barrera.info,Libyan Arab Jamahiriya,807.893.3496x0501,1.74,2025-02-02,Yes,12f87f58-1056-4bf7-926a-39dd8d22e45a,pending,66.4,2024-06-03,e131a3cf-0277-4392-860e-a5902846c50b,Logistics,1.11,2023-06-18
bb27f6bc-9888-40d9-9423-251ebcb12a00,"Duarte, Johnson and Ross",Misty Mcconnell,dhall@smith.com,Uganda,+1-967-717-9576x0243,3.0,2024-04-08,No,2f5d58a4-f941-44cc-9bc2-6a74c8b72bcd,pending,91.3,2024-10-20,33bc40f6-ede2-43c3-8b8c-cf8516a97a03,Manufacturing,4.97,2023-12-24
e8b8d252-9670-4d19-b83e-69a481f46dfd,"Morgan, Guzman and Kirby",Bonnie Carter,rmoyer@navarro.com,Nigeria,941.372.2329,2.2,2024-12-24,No,d4ae25a5-92f6-49f6-a4c7-824be650e14c,pending,87.9,2025-04-29,4ca9234b-6e5b-4280-a105-9bdcd4f24230,Manufacturing,4.13,2025-02-02
4dbc217c-7e64-444f-be67-8797f16c084e,Clark Inc,Mrs. Debbie Rhodes MD,romanmatthew@williamson.net,Czech Republic,945.350.8428x9107,2.0,2025-05-05,Yes,e41ef1f3-fa1b-4946-904d-3d8817e1831a,pending,89.2,2024-06-24,5c9eb532-b257-4445-af23-053cb416731b,Logistics,3.15,2025-05-03
c83b6467-9c12-47d2-9c4e-7b65c81a5f0f,Colon Inc,Carol Wilson,rhondamoore@erickson-gill.info,Saint Martin,225-552-1376,2.23,2025-01-23,Yes,9cbfa65b-7ae5-446e-9671-bf62506c9470,pending,73.7,2025-02-22,90b02a59-d6d1-438e-a84e-37c892dc6ce0,Raw Materials,4.6,2023-10-31
81492b7a-4968-4df2-9760-c0947942000a,Miller LLC,Jennifer Soto,edwardmolina@cobb-taylor.biz,Isle of Man,(478)850-7208x11556,2.05,2023-07-07,No,0f1d462f-ba83-41bf-97f8-8820bdeecaa6,inactive,94.3,2024-12-12,deeabb3e-616a-4d35-8aa4-16e7466c3bc4,Manufacturing,1.08,2024-07-15
ec2a322b-a901-4e33-897e-f98dc25a6eb3,"Hernandez, Andrews and Levine",Rebecca Liu,robert84@newton.com,United Arab Emirates,392.267.3899x75634,3.04,2024-06-19,No,0f928ddc-4511-4a99-a30d-2a63799191dc,pending,85.6,2024-09-13,9e4e2499-9f11-447e-8576-19ceb2f7df09,Raw Materials,1.27,2025-02-22
bd740fe0-b808-4e14-b9a0-113763d69dd8,Meyer PLC,Brandon Arnold,katherine20@zamora.org,Eritrea,746.381.0548,1.0,2023-06-27,No,b0893e4d-7aa3-4a08-aeab-9b15d0440d15,pending,93.4,2024-06-10,78a8fd71-efe7-487c-9dfd-879850ae07ad,Raw Materials,2.36,2025-04-24
72e06bb4-1fef-4a77-b0fb-db65a6a5790a,Armstrong-Smith,David Reese,michaelmitchell@armstrong.com,Bosnia and Herzegovina,489-935-7126x61106,1.88,2023-10-28,Yes,1627adf2-ab48-436f-90f9-af3066292596,active,61.9,2024-11-02,11f45db6-77ed-455b-8190-d2c56b798d69,Logistics,4.12,2024-07-17
86b8afef-ad44-4c48-9e8a-10da13fc927f,Chapman-Stone,Dennis Porter,sbarajas@dennis-butler.com,Cambodia,727.372.8813x77028,1.51,2024-08-05,No,0eb38ea7-f951-4df8-b6f9-48c3a20c1eaf,pending,90.3,2024-07-31,939c132b-efe9-478e-b4d6-102a6db23c3f,Logistics,1.83,2025-02-20
5e9d2f8a-1ef1-4a27-9c3e-fda4689b4fb2,"Roberts, Mills and Wilson",James Carter,moodydouglas@fisher.com,Cuba,(970)618-5106,1.73,2024-07-10,Yes,d8c16929-e21a-480e-95fa-571db6f295fb,pending,97.9,2024-08-29,2699d321-268e-4b94-a9bb-b1dcd071db58,Manufacturing,4.66,2024-06-05
60971a15-c806-42d3-967b-9583e6793a4b,Davenport-Bass,Charles Fields,jcontreras@nguyen.biz,Iceland,265.680.7412,2.08,2024-07-07,Yes,928946ff-1781-4ae3-8d6d-cfac75149ce9,inactive,67.3,2025-03-12,265c53ce-5ed5-4f0e-b4dd-449653f813d1,Manufacturing,2.85,2024-11-25
15cc861a-8f31-4f2e-a4d7-8f641fb026cc,Friedman PLC,Amy Hudson,karenshaw@martinez.com,Andorra,933-297-1895x690,2.65,2024-01-27,No,78292fa6-2033-44ee-a8b7-a6a3b443c275,active,80.6,2024-10-16,3a508169-579b-4de0-9cce-b4661594e065,Logistics,3.1,2025-01-30
dc11eb13-0628-4878-aa39-46072e35c5c8,"Stewart, Scott and Wilson",Christopher Thomas,kayla24@gregory-brown.com,Cocos (Keeling) Islands,6048615265,2.13,2025-04-11,Yes,ddfb4dd5-b7c3-4e9e-b68a-d353cdf4ca1b,active,99.6,2025-03-16,ff9fa4dd-e113-4ac5-98d1-02c34f45722b,Manufacturing,4.68,2024-08-27
33daefc1-0d47-426d-9ef7-a52ee645bb00,Goodwin PLC,Jordan Gordon,adamslucas@russell.com,United States Minor Outlying Islands,8489913824,3.28,2023-07-24,Yes,3d02d2c2-0f57-435d-a058-965ad48a6292,pending,97.5,2024-11-05,2a6671bc-7e8b-4bae-9119-9dd6d53870c1,Raw Materials,4.2,2025-01-09
c86aed73-3415-4076-801c-5617a2c3b917,Brooks and Sons,Kimberly Henderson,dwilliams@roberts.info,Faroe Islands,+1-346-653-9840x289,2.86,2023-07-28,No,8b0ed6c8-96b1-456a-8967-94f621247e70,inactive,86.0,2025-04-11,1de5b67b-cc6a-4f25-9a18-5576e89e5294,Raw Materials,3.02,2025-03-09
23c01eb1-d49b-462d-9f7b-6b19b2cc4372,"Hawkins, Ramirez and Reynolds",Tina Flores,cynthia74@bates.com,Cote d'Ivoire,995.802.0970x026,3.79,2024-06-20,Yes,6a38c34f-8773-4b98-b974-0e940c36a7e1,inactive,76.6,2025-03-12,6db018af-5ead-486f-8d42-15ee803371b5,Logistics,2.86,2023-08-24
a6b96653-a62b-4d30-a070-bdb9c98cd5fb,Ryan Ltd,Caleb Stanton,wcarey@thompson-tate.com,British Virgin Islands,653.570.3045x319,3.84,2023-11-11,Yes,d11165e2-9dac-4499-b0fc-b87291c2c408,inactive,84.6,2024-10-26,982e1a42-9bce-4eeb-b7ab-8b72fe2eab41,Manufacturing,4.79,2024-05-20
096b7724-5ced-43b3-b7a0-be7a7e6a3ea7,Vasquez-Padilla,Adrienne Joyce,rrodriguez@mason.org,Peru,+1-599-221-9212x49384,1.9,2025-05-18,Yes,39bf03d6-2389-4a72-9b5c-0b222fa33019,pending,80.9,2025-04-17,548c42dd-eb31-4754-8597-b3d950ad4d4d,Logistics,1.69,2024-11-15
9d4d0658-886e-4ae8-ad80-016db16784b1,Becker-Ware,Jeffery Nunez,nashmarcus@hill-frazier.info,Lithuania,(580)730-4687x506,3.23,2023-07-22,No,3d7c18f5-53bd-4398-a747-ede4657e60d8,inactive,74.6,2024-08-14,8dbfba57-ef2a-421f-be0e-8234e88cb522,Manufacturing,1.13,2024-04-18
fd81fbc0-067e-4672-8ec3-a6f49262c536,"Perez, Norris and Rosario",Christina Murphy,garrettcolin@reynolds-johnson.com,Tajikistan,931-373-5058x319,2.73,2024-08-23,No,61111c0b-b159-4156-8ee6-2f2bbfaf1bb1,active,87.5,2024-08-16,b13fe239-05c4-4164-a9b0-1464c71ab06e,Raw Materials,2.8,2025-03-05
f97a822c-15e5-4a0f-9ff4-9f0a94350cb1,Rangel Group,Ryan Brown,bryanlang@turner.biz,Bahrain,808-504-6619,2.03,2025-02-14,Yes,9c942969-b58a-4e1f-a2f9-4bf03c8cd57a,active,85.1,2024-11-23,1b4911b2-b5fb-4326-8737-6b359bad477a,Logistics,1.98,2023-12-07
02b71c51-9fbe-4fb3-a8e3-ac9bc997f2fa,Reyes-Pope,Lisa Morgan,gibsonmark@rodriguez.org,Rwanda,993-992-8456,1.89,2023-10-06,Yes,dab58780-f3af-4db8-979f-ef9c3519bcad,inactive,73.2,2024-06-17,df4ded82-91c5-44e5-91cc-208fe2d612bd,Raw Materials,3.56,2025-04-24
0f7c59ad-0b48-4935-8c09-de64233e84ac,Collins Group,Marissa Howard,dylanparker@carter-cordova.net,Namibia,+1-520-938-8065x33315,1.12,2024-10-12,Yes,635c904e-ea59-4774-a86c-547802da79e2,pending,72.9,2024-06-27,f8b0e0ed-4721-4896-8e1e-455837d51a05,Logistics,2.78,2024-09-17
b1420898-998a-45a8-b7a7-aed0fb5f5290,Christian-Knight,Elijah Murphy,gibsonkristina@crawford.com,Puerto Rico,879.433.7563,3.88,2025-01-16,Yes,8f7017ea-3875-4bf2-a512-d005115f91c2,active,74.3,2025-05-16,273b3838-d23a-4f23-9820-d9c242c00d31,Manufacturing,3.01,2024-07-17
12e00b9c-0288-49d9-9ce1-95be01b8c14a,Johnson-Wilson,Cory Willis,bradley03@mitchell.com,Saint Helena,(358)232-3024,4.07,2025-01-20,No,769ddab6-e86a-4e3a-864a-018ade881437,inactive,77.6,2024-10-17,1b0579a4-d74f-42d3-a533-05bb767101f2,Logistics,3.56,2024-01-20
c993f819-a7a5-41e8-a101-14f423226464,Morgan and Sons,David Pacheco,shelleyrowland@keith.com,Turkmenistan,(533)286-5596,2.06,2024-12-01,No,43c6d596-ff2e-481a-88fa-0bc156adcebd,pending,87.0,2024-12-31,037d28d9-ea79-4532-81f1-af8568730171,Logistics,1.31,2024-05-04
8914741c-dabc-47ce-b068-ffdd965afd0f,Clarke-Murphy,Robert Salas,fclark@gibbs-mendez.com,Malawi,(685)878-7255x8777,1.61,2024-09-01,No,0a764453-0e62-42ff-b3f2-12ced4ca0baf,active,74.3,2024-12-21,2d1d7c1e-e1ae-49f5-b3be-d60baa3bb5ea,Manufacturing,3.5,2023-09-22
095ee97c-a655-4e7f-957f-e29fca665da6,Robinson and Sons,David Robinson,koneal@walls.com,Mexico,221-947-8539,4.07,2024-06-01,No,a8c2db35-7332-4bd7-bde6-d9a94b2d99cf,inactive,82.3,2025-04-28,c31953d2-b63b-40f3-85f3-8e17812e44ce,Raw Materials,3.93,2025-04-10
77b16be3-737e-452f-ad15-0b06561c9af3,Ortiz-Ballard,James White,josephjones@phillips.net,Mayotte,+1-714-631-1150x8353,3.93,2023-12-31,Yes,b03d8bed-0505-46e0-8a16-89731faf7a01,active,80.5,2024-10-31,5eeefd8b-fc09-48a2-9af7-f5a3f2fbe2f6,Manufacturing,3.23,2024-08-10
d86f4bb4-aefc-4ef1-84bb-4aced0c8da67,Lee-Munoz,Scott Moran,alan44@logan-powell.biz,Swaziland,001-907-582-6333,1.98,2024-06-04,Yes,6c82d517-28ab-4d8f-8fa0-de34bfb71f56,active,66.0,2024-10-20,13d24363-61d9-4e29-b92b-075dd2d92792,Manufacturing,4.61,2024-06-11
77ff3c31-c1f3-4837-8d78-3178c935a278,"Olsen, Peterson and Miller",Jessica Mcmahon,cclark@johnson.com,Western Sahara,001-207-255-3666x8459,1.74,2025-03-28,Yes,df54bde3-9dbf-4b82-a580-f23bc83ae3eb,inactive,93.7,2025-04-21,f5e41ca2-9bf8-4930-b644-8a5c4e532601,Logistics,2.21,2023-05-28
fe87a6bc-f3e0-4dc5-ba2c-9e7927584f1a,Carroll-Lloyd,Laura Myers,zharris@ferguson.info,Botswana,597-341-2182x09702,2.19,2025-03-20,No,b0cfb29e-44f9-4240-af5a-6c7d13894cfb,inactive,73.6,2025-02-24,98e6727c-d72c-46c0-98c1-283bb86da30a,Logistics,1.22,2024-03-24
3ba878d9-34b5-4b86-88a8-458762c9f4fc,Keller-Jones,Joseph Jackson,hmyers@herrera.com,Iceland,623.546.7299,3.72,2024-05-25,Yes,84ec03f8-3c8d-44ac-8b45-1096bb29ff7d,inactive,83.2,2025-05-14,482e5ae5-9645-464d-a47d-09d8e27cb0e8,Raw Materials,3.91,2023-12-13
33a2ca5f-4683-4cc5-b57e-2b43af516850,Ritter Group,James Aguirre,renee77@johnston-mclaughlin.com,Oman,854.469.2632x967,2.61,2024-10-15,No,10ab755c-8d00-44d8-b842-1f7e1e939b91,active,61.3,2025-05-09,53ca9b65-065e-47e5-9d15-f2b1bfc3f7c6,Logistics,1.76,2025-05-06
f2189128-b2da-41f7-a4bf-c76d1874ed7d,Allen and Sons,Mark Carter,wolfejennifer@kerr.net,British Virgin Islands,(911)285-6724x380,1.75,2023-07-16,Yes,df9ed139-dbbc-4226-861c-18b7a06c9ef1,pending,88.8,2025-03-06,d18f7a44-f2c1-4aa9-a9d5-681c6226591b,Logistics,2.73,2023-07-15
763f56ac-bfee-4533-acf5-9149b1c9d0dc,Cooper-Ross,Andrew King,markgoodman@murray-miller.com,Rwanda,827.442.2091x241,2.83,2023-07-19,No,6d5d56c3-565a-45ad-b965-1db10cfb6fa4,pending,93.4,2024-08-16,6d5967d6-2da8-4e05-9444-b0b80351c0b1,Raw Materials,4.48,2023-07-05
45f3dc5a-ad68-4b45-82de-b2e6c37a927b,Alexander and Sons,Andrew Leonard,scottwilliams@cain.com,Iceland,001-547-309-0063x353,3.15,2023-06-04,No,6ff2582a-7a3e-4360-adac-15421f437f92,inactive,98.8,2025-01-24,65bc186d-01eb-4660-9cd2-703aee1144ee,Manufacturing,2.68,2023-09-17
564d46aa-03ba-43a0-bd42-269c07275940,Frazier Inc,Stephen Robles,jenniferwilliams@rodriguez.com,Nigeria,786.461.3315,2.51,2023-06-03,No,2321956b-b9aa-4632-9ed9-af33387419a1,pending,96.8,2024-12-02,6d4cbb7e-6cc3-4788-a0c5-357afa190f25,Raw Materials,2.48,2024-08-14
63a1bcaa-0311-4626-90f5-1e97a76c11cb,Ellis Inc,Diana Hanson,jonesjeffery@saunders-porter.com,Rwanda,+1-792-441-9562,1.33,2024-08-30,Yes,6f24d6fb-7d42-48b3-ad49-8d89f4eaae6c,pending,94.6,2024-10-01,ea703dda-f919-4ff5-988f-6009034a0762,Manufacturing,4.9,2024-03-04
fa5f9e72-5166-488b-b008-32dae24ba9d4,"Olson, Rogers and Franklin",Janet Davidson,wesleybush@hall.com,Georgia,663.591.0257,3.92,2023-09-11,No,4d65f071-99d3-4c2f-9d8d-b0c52baaf703,inactive,84.0,2024-07-20,d3cd37a1-f2cd-42c1-9c9c-17dd08fdc0e3,Manufacturing,2.34,2024-07-05
3cf1c29e-09b4-413c-a45c-a94a345298c4,"George, Bautista and Stevenson",Donald Schneider,meyertiffany@hess.com,Guam,738.403.3968,1.57,2024-04-11,Yes,4e82bb29-940c-4d15-b7f5-7f4bca4f6f01,inactive,79.8,2025-02-26,ccfc2508-950f-4432-873f-7384bcf8ec13,Manufacturing,4.75,2024-10-15
7ddc44f5-deaf-4631-908a-bb5c018c0313,Mckay Inc,Brenda Harris,thompsonana@young.biz,Saint Kitts and Nevis,942.533.6293x449,4.14,2023-12-08,Yes,39221170-22c6-452e-9c2f-779aa654b021,pending,85.9,2024-10-01,b31a3675-1e3e-4d7d-8dbd-c9e1778b8fb4,Logistics,2.07,2024-05-09
f37599aa-147b-4d20-bb2e-00e6c8028d0e,Sanders-Jackson,Jonathan Moss,lorileon@gill.com,Senegal,998-328-2467x4746,4.35,2024-01-22,Yes,f06bf6f3-0de8-4695-afaa-35dcb6fe3aa3,pending,81.7,2024-11-28,17b787a2-c2bf-4411-aa80-fa80cb8f51f6,Raw Materials,3.0,2023-06-30
279c058a-321a-4d71-b821-52e0b7014925,Smith PLC,Jacqueline Sullivan,vbentley@cruz-parker.org,Barbados,(801)869-2364x58750,2.74,2024-11-11,No,f0fc6e4c-1c8b-47cc-8093-eefc9cda89ca,inactive,91.0,2025-01-20,599b71d2-9694-4a06-a69b-a25ad5593869,Logistics,3.66,2024-07-14
ebe55cc4-08d5-4cf7-ba4c-38ef3e0ad66d,Mccoy-Rhodes,Maria Green,jblackburn@wright-lane.com,American Samoa,416-869-1836,2.15,2023-11-24,Yes,efbc294a-4b48-44ef-b158-8484c21b535a,active,84.6,2024-12-21,4f777763-fc82-457d-8e2a-82c60dea102c,Manufacturing,1.23,2025-04-25
887fe19c-f7ba-49f9-802a-63cc4d5e42e8,"Tanner, Willis and Gross",Tammy Booth,fieldskimberly@olsen-adams.com,Venezuela,001-864-402-7011x6864,4.09,2023-09-29,Yes,17245b44-a55c-424c-b94b-483aaf21b56a,active,91.7,2024-09-30,b7844376-877b-4292-99d6-315e5c2fccec,Raw Materials,1.37,2025-02-05
32b1792b-2263-460a-b43c-6fef2fb7e9bd,White-Fry,Robert Lopez,bradylisa@green.info,Niue,+1-512-914-1614x150,2.15,2024-05-12,No,44f8c795-4dca-4524-bd9b-01b30d4ae049,pending,94.2,2024-12-14,29431aed-764d-4260-b170-6ad695693732,Manufacturing,2.04,2023-06-28
0fa1659f-026f-45f6-99ce-a0c3c2b2547d,Walton-Smith,Victoria Davis,bennettabigail@frederick-kennedy.com,Netherlands,(255)955-3566x90551,1.9,2025-02-18,No,fdddbd46-44a7-40ed-9138-a006d266280f,pending,72.9,2025-02-24,d9a07e59-df01-4769-b04e-49cc2e5eb88b,Raw Materials,1.38,2024-12-02
e35209a0-d5de-493b-b9a8-07ba66dce997,Johnson Inc,Diana Lyons,miguelmontgomery@kane.com,Northern Mariana Islands,905-305-7397x69156,2.7,2024-11-10,No,c6b2b5eb-46d6-4ddd-9a9d-4d2d1e296fd5,active,96.3,2025-05-11,dba13a68-7f17-455d-a76c-ed7f4b83319e,Logistics,4.02,2025-02-08
b641d449-31f0-4021-9b6f-be204b3a9a83,Kane PLC,Michelle Johnson,trobles@davies.info,Zimbabwe,878-233-3211,3.68,2023-09-18,Yes,782f5fbf-4907-4fe2-8a71-240b188efef4,inactive,88.9,2024-11-02,bc458a50-3f64-405f-8237-b84cb15b1c45,Logistics,2.05,2023-12-19
622c636f-e713-4930-9395-8e5cedd0ce02,Robinson-Scott,Steven Martinez,sandraschultz@davis-holt.com,Venezuela,001-591-656-6863,3.08,2023-08-16,Yes,a2f702d5-bc12-438c-ba85-0d9fd09b1ef2,active,89.5,2025-03-04,a66620c5-16ad-476b-bf97-95e17ab7e76a,Manufacturing,1.03,2023-09-26
5719d3e4-16d1-4768-9c83-90ba1672380e,"Vargas, Lopez and Mcmahon",Bethany Edwards,aray@brown-nichols.biz,Jamaica,652-589-9316x08752,4.55,2024-05-23,No,844782b4-9e1f-40e4-8e31-fd3d2322b724,inactive,73.8,2025-01-30,13f3569b-a720-434d-a2ae-0f0d184ca75f,Manufacturing,4.6,2024-12-30
488c6ea4-99f9-4338-a5bd-ab1474ae4b96,Burgess Ltd,Francisco Shaw,hillmelanie@mendoza.biz,Bahamas,823-930-2764x20865,2.17,2025-05-16,Yes,3f1013a6-3888-4380-9715-53a02c61d375,active,88.3,2024-09-29,359afdc0-9a1f-40d2-80c0-54d609f36512,Logistics,2.14,2024-11-07
126301a0-641c-4619-a430-58d9c1f98e90,"Acosta, Campbell and Leblanc",Kimberly Davis,karen90@torres.info,Qatar,442.233.3059x1266,2.04,2023-08-02,No,7cc018ed-04da-475b-a84f-1893511ad28b,inactive,89.0,2025-02-26,fc16775f-a3bd-429d-8e09-ad398726ed99,Logistics,3.12,2024-06-28
f1efa963-2dfc-4b9c-b94f-ebeff96277e5,Wilson PLC,Leslie Booker,hsanchez@sanders.org,Zimbabwe,(361)376-4750,2.84,2023-07-23,Yes,40c49835-b5a6-42e2-9720-715c5ef48c94,pending,65.5,2024-09-24,b8b658b3-1847-476a-b0d4-7aab52f0cdf1,Manufacturing,1.56,2024-03-05
e8920b25-ab35-475a-a433-66c97d3d6b72,"Walker, Matthews and Archer",Michael Davis,patrickcooke@hamilton.com,Rwanda,+1-326-306-8887,2.81,2024-11-24,No,f57d0319-7984-4921-b267-77c46e84ec70,inactive,73.3,2025-02-13,e8b3feb1-8f74-47a3-848e-8a69f6b57272,Logistics,1.87,2023-06-04
e5c943b1-a898-4ac4-b736-df7e351c586a,White PLC,Abigail West,david29@delgado.net,Equatorial Guinea,001-601-918-4582x60340,2.23,2023-09-03,No,88f8f0bb-e68f-43e6-b745-98d07c274c49,pending,98.4,2025-03-23,05bef9cf-a66c-4967-bc8e-bf5a5ab77def,Manufacturing,3.56,2025-05-16
85cd74bf-501c-43a3-b1f2-2be57d8da92b,Obrien-Dixon,Mary Williams,lopezkevin@bernard.net,Cuba,001-654-829-6184,1.34,2024-09-09,No,358f4e7d-7ed9-4113-8a1e-bd3e2482b1e1,inactive,73.4,2024-11-29,45674f06-3778-4fdb-88cd-3d36ad39a557,Manufacturing,1.98,2025-02-19
15502390-74c0-4b3e-a66a-4a8229cf4c70,Rhodes-Bentley,Dalton Soto,wanda35@sandoval.biz,Swaziland,(356)360-9314,3.45,2024-10-04,Yes,018675f1-b25e-4b34-870a-fd21b20d319c,inactive,93.1,2024-06-30,5a7a661a-13fe-42d1-a3ae-fefc9d24ffde,Logistics,4.86,2025-02-06
a3e2ac17-5450-461f-90e2-b6766822d128,Cox LLC,Brianna Yates,alejandro63@lynn-patton.com,China,449.771.8594x84910,4.28,2025-04-14,No,e2aae5c5-7d6b-4094-b605-36cd65fef9e2,pending,67.6,2024-11-24,b07f2302-689e-4471-8ec6-1bb1d60c7efe,Logistics,1.73,2024-01-31
ce5b961f-585d-4011-ae40-8d5763ba6c3d,"Byrd, Kramer and Arnold",Jennifer Vargas,albert82@martinez.com,Uruguay,001-853-596-7275x7844,3.8,2024-01-02,No,36379a00-f7bd-407e-85b4-ce5d39694d79,pending,97.6,2025-05-17,c7ded33b-32a8-4627-ad1e-721e332504da,Manufacturing,3.14,2025-04-12
4e3fd50b-f28c-435f-9641-d960dba0bdec,Townsend-Bruce,Angela Allen,martinbrian@mitchell.com,Yemen,(782)577-8816x09306,1.75,2025-05-19,Yes,8d28e325-fd1a-4cc3-83d6-92a5f469ed7e,pending,62.2,2025-04-01,49eb090a-bfd7-4dbf-ad86-9092e58904f8,Logistics,2.58,2024-08-24
d2c7f176-eba3-42b1-b36c-1c45a942b4d7,"Sutton, Williams and West",Timothy Gallagher,gregoryrichardson@palmer.biz,Lithuania,(525)215-3814x4744,4.79,2024-11-13,No,49bbd1bc-63d9-4f53-9393-2f0d0c2f5b87,inactive,75.8,2024-07-20,cfd530cb-39be-4dcc-9f8c-792ca1a37c09,Raw Materials,3.77,2024-05-25
ec4d6c00-37ab-4af8-a4c4-6086919fa02e,Hickman-Haley,Stephanie Walls,abrown@stevens.com,Tuvalu,001-826-350-1673x1882,4.15,2025-03-21,Yes,536f901d-2798-489a-b31b-51b0e673d354,pending,80.9,2024-08-03,f74a3cab-ffbe-4632-b971-dc16bc31e8e4,Logistics,4.53,2023-08-25
a819213d-c4fa-44a4-a7d7-64ce01c4e229,Perez-Foster,Jeffrey White,daniel77@taylor.biz,Albania,(531)934-0266x502,3.11,2025-04-24,Yes,fa2bfa12-bb45-4be5-bf70-3e27af93f166,inactive,91.4,2025-04-01,d21ec6e1-6553-417c-bc2a-13d04d09f1e2,Manufacturing,2.01,2024-07-26
6bcce72a-1e69-4c3f-840b-71a6fba13732,Pierce-Marsh,Erika Duran,vshaw@anderson-rosario.com,Brunei Darussalam,(258)803-0569,2.91,2024-05-09,Yes,fdef6951-2038-42ea-9304-b3ea3f7e69ce,inactive,93.2,2024-09-28,e6f536f2-5743-4358-abcb-4edf686de393,Manufacturing,4.41,2025-03-24
c2ca55ed-1526-4fef-bc65-dbfb483fca72,Wright-Hernandez,Danielle Wang,virginia36@wells.net,New Zealand,(639)523-1260,1.59,2025-04-02,No,18f46d14-cd3c-4bcd-884e-5ad5d31f22a3,inactive,74.1,2024-09-03,df2d7a62-9aa4-45a0-8f82-6d3ce821110d,Raw Materials,2.15,2024-12-02
331bd602-9dd0-4e04-8485-742a6d22313c,Lin Group,Eric Schultz,jeffreysimmons@hicks.com,Gabon,445-245-6350,1.37,2023-05-24,No,c5f17b94-e5d2-4239-9c75-c02a014baf17,active,69.7,2024-10-28,967afd79-9acc-4271-8837-312fe3ec271c,Logistics,1.43,2024-10-26
36442939-5256-4928-bea8-3e9fa911fd6d,Kennedy-Kerr,Cody Vaughan,matthew11@smith.com,Guyana,001-459-389-5343x9611,2.28,2023-06-22,No,063e151e-81bc-4a4d-b0b6-ae5e2bad5417,inactive,98.2,2024-11-18,e22bb3fb-a197-4c23-9770-44e8d9f6a12a,Raw Materials,1.59,2023-07-16
a783d1c8-e250-491a-a984-6baaf7e47c8c,Lee Group,Angela Payne,kevin73@le.net,Rwanda,285-457-1617x688,4.98,2024-08-03,No,c3928416-80c4-4cde-bd0c-d8eb8a030d19,inactive,89.7,2025-04-11,485033ea-be52-46d0-b908-bf06cd8a9287,Raw Materials,4.82,2024-10-27
4a26eb59-2101-4598-b7ad-3965b25b56dc,Sosa Inc,Melissa Yang,isimpson@mata.biz,Monaco,001-966-694-3202x93908,1.48,2023-12-31,No,297a6855-a7ce-4362-a680-4baebeaa29c6,active,75.7,2025-04-18,19ce23a9-cb16-4d00-aceb-255e5c62b6a5,Raw Materials,1.59,2023-07-07
44bd604f-b550-4e2b-8bde-7d883867f62d,"Wilson, Walker and Ferguson",Mark Mcmahon,sara40@whitney.com,Afghanistan,+1-259-255-1842x6945,4.32,2025-01-15,Yes,8ddeef86-1902-4676-b4ef-82669b752094,active,74.2,2024-10-07,c158fc1a-784e-4075-921a-cbd0b19f7cb3,Raw Materials,3.37,2025-04-29
4799c04b-f719-45ae-bb00-84fa3822b51b,Scott Inc,Veronica Osborne,sharphailey@scott.com,Svalbard & Jan Mayen Islands,435.943.9627x365,3.23,2023-07-31,No,f908a9e9-d1f7-4334-b1af-4a9d049f0a3e,inactive,83.9,2024-08-31,ad107598-be04-4660-a1db-d2fb59cfd1ce,Manufacturing,1.34,2023-12-16
